TecDoc-ID,TecDoc Brand,TecDoc Brand ID,Description,Quantity,Price_Italia,Price_Germany,Brand Type
196.442,CEI,MISSING TECDOC ID,KIT SINCRONIZZATORI 3A/4A IN C,1.0,326.9,329.9,AFTERMARKET
197.349,CEI,MISSING TECDOC ID,FLANGIA,1.0,82.9,85.9,AFTERMARKET
198.473,CEI,MISSING TECDOC ID,"TESTINA DX M20X1,5",22.0,19.9,22.9,AFTERMARKET
198.477,CEI,MISSING TECDOC ID,TESTINA D*M28*1.5,1.0,19.9,22.9,AFTERMARKET
198.478,CEI,MISSING TECDOC ID,TESTINA SNM28X1.15,1.0,18.9,21.9,AFTERMARKET
198.492,CEI,MISSING TECDOC ID,TESTINA,1.0,20.9,23.9,AFTERMARKET
198.493,CEI,MISSING TECDOC ID,TESTINA SXM30X1.5,1.0,21.9,24.9,AFTERMARKET
198.494,CEI,MISSING TECDOC ID,Testina Dx.M18x1.5,1.0,14.9,17.9,AFTERMARKET
198.495,CEI,MISSING TECDOC ID,TESTINA SXM18X1.5,1.0,15.9,18.9,AFTERMARKET
198.525,CEI,MISSING TECDOC ID,"TESTINA DX M30X1,50",8.0,19.9,22.9,AFTERMARKET
198.528,CEI,MISSING TECDOC ID,KIT RASAMENTI DIFFERENZIALE,1.0,23.9,26.9,AFTERMARKET
198.598,CEI,MISSING TECDOC ID,"TESTINA DX M30X1,5",5.0,21.9,24.9,AFTERMARKET
198.599,CEI,MISSING TECDOC ID,"TESTINA SX M30X1,5",4.0,21.9,24.9,AFTERMARKET
198.602,CEI,MISSING TECDOC ID,"TESTINA 28X1,5",2.0,20.9,23.9,AFTERMARKET
198.603,CEI,MISSING TECDOC ID,"TESTINA SNM28X1,5",2.0,20.9,23.9,AFTERMARKET
198.624,CEI,MISSING TECDOC ID,"TESTINA DXM30X1,5",1.0,22.9,25.9,AFTERMARKET
198.625,CEI,MISSING TECDOC ID,"TESTINA SNM30X1,5",1.0,21.9,24.9,AFTERMARKET
198.630,CEI,MISSING TECDOC ID,"TESTINA DXM 30X1,5",1.0,20.9,23.9,AFTERMARKET
198.679,CEI,MISSING TECDOC ID,Kit satelliti e planetari,1.0,188.9,191.9,AFTERMARKET
198.838,CEI,MISSING TECDOC ID,KIT PARAOLI,1.0,43.9,46.9,AFTERMARKET
198.842,CEI,MISSING TECDOC ID,KIT NOTTOLINI E MOLLE,1.0,32.9,35.9,AFTERMARKET
198.843,CEI,MISSING TECDOC ID,KIT NOTTOLINI E MOLLE,1.0,19.9,22.9,AFTERMARKET
198.847,CEI,MISSING TECDOC ID,Kit Perni-rullini e molle,1.0,14.9,17.9,AFTERMARKET
221.008,CEI,MISSING TECDOC ID,Testina Sn.M38x1.5,1.0,44.9,47.9,AFTERMARKET
221.020,CEI,MISSING TECDOC ID,Testina Dx.M20x1.5,1.0,21.9,24.9,AFTERMARKET
221.021,CEI,MISSING TECDOC ID,TESTINA SXM24X1.5,1.0,17.9,20.9,AFTERMARKET
221.022,CEI,MISSING TECDOC ID,TESTINA DXM24X1.5,1.0,17.9,20.9,AFTERMARKET
221.045,CEI,MISSING TECDOC ID,Testina Sn.M30x1.5,2.0,24.9,27.9,AFTERMARKET
221.046,CEI,MISSING TECDOC ID,Testina Dx.M30x1.5,3.0,23.9,26.9,AFTERMARKET
221.109,CEI,MISSING TECDOC ID,"Testina Dx.M30x1,5",1.0,31.9,34.9,AFTERMARKET
221.110,CEI,MISSING TECDOC ID,"Testina Sn.M30x1,5",1.0,31.9,34.9,AFTERMARKET
221.118,CEI,MISSING TECDOC ID,TESTINA M20X1,16.0,19.9,22.9,AFTERMARKET
221.123,CEI,MISSING TECDOC ID,"Testina Dx.M26x1,5",1.0,30.9,33.9,AFTERMARKET
221.124,CEI,MISSING TECDOC ID,TESTINA,2.0,47.9,50.9,AFTERMARKET
221.125,CEI,MISSING TECDOC ID,TESTINA,1.0,47.9,50.9,AFTERMARKET
221.132,CEI,MISSING TECDOC ID,"TESTINA DX 26X1,5",2.0,34.9,37.9,AFTERMARKET
221.133,CEI,MISSING TECDOC ID,"Testina Dx.M26x1,5",2.0,38.9,41.9,AFTERMARKET
221.137,CEI,MISSING TECDOC ID,"Testina Dx.M14x1,5",2.0,18.9,21.9,AFTERMARKET
226.119,CEI,MISSING TECDOC ID,Kit silentblock,1.0,47.9,50.9,AFTERMARKET
227.032,CEI,MISSING TECDOC ID,BARRA STABILIZZATRICE,2.0,44.9,47.9,AFTERMARKET
230.010,CEI,MISSING TECDOC ID,Kit perno fuso RENAULT,1.0,63.9,66.9,AFTERMARKET
230.015,CEI,MISSING TECDOC ID,KIT PERNI FUSI (PER DUE RUOTE),2.0,81.9,84.9,AFTERMARKET
230.083,CEI,MISSING TECDOC ID,Kit perno fuso RENAULT,1.0,68.9,71.9,AFTERMARKET
230.084,CEI,MISSING TECDOC ID,KIT PERNO FUSO (1 RUOTA),2.0,79.9,82.9,AFTERMARKET
230.092,CEI,MISSING TECDOC ID,Kit perno fuso RENAULT,1.0,85.9,88.9,AFTERMARKET
230.096,CEI,MISSING TECDOC ID,KIT PERNO FUSO,2.0,81.9,84.9,AFTERMARKET
230.139,CEI,MISSING TECDOC ID,"Kit perno fuso RENAULT, VOLVO",2.0,95.9,98.9,AFTERMARKET
239.007,CEI,MISSING TECDOC ID,Paraolio,1.0,17.9,20.9,AFTERMARKET
239.013,CEI,MISSING TECDOC ID,PARAOLIO,1.0,12.9,15.9,AFTERMARKET
239.022,CEI,MISSING TECDOC ID,ANELLO,1.0,12.9,15.9,AFTERMARKET
239.055,CEI,MISSING TECDOC ID,"Paraolio RENAULT, VOLVO",1.0,38.9,41.9,AFTERMARKET
239.108,CEI,MISSING TECDOC ID,GUARNIZIONE 1329577,3.0,13.9,16.9,AFTERMARKET
239.112,CEI,MISSING TECDOC ID,Paraolio,2.0,21.9,24.9,AFTERMARKET
239.124,CEI,MISSING TECDOC ID,Paraolio,2.0,13.9,16.9,AFTERMARKET
239.188,CEI,MISSING TECDOC ID,PARAOLIO,1.0,51.9,54.9,AFTERMARKET
239.362,CEI,MISSING TECDOC ID,Paraolio,1.0,38.9,41.9,AFTERMARKET
239.398,CEI,MISSING TECDOC ID,Gasket,2.0,14.9,17.9,AFTERMARKET
244.283,CEI,MISSING TECDOC ID,"INGRANAGGIO Z 32 RENAULT, ZF",1.0,128.9,131.9,AFTERMARKET
269.092,CEI,MISSING TECDOC ID,Cuscinetto RENAULT,1.0,32.9,35.9,AFTERMARKET
269.178,CEI,MISSING TECDOC ID,Disco frizione,2.0,12.9,15.9,AFTERMARKET
269.320,CEI,MISSING TECDOC ID,Rasamento,1.0,15.9,18.9,AFTERMARKET
269.545,CEI,MISSING TECDOC ID,RONDELLA RASAMENTO,1.0,19.9,22.9,AFTERMARKET
269.684,CEI,MISSING TECDOC ID,SPESSORE 378637,1.0,11.9,14.9,AFTERMARKET
269.754,CEI,MISSING TECDOC ID,Spessore Sp.4.80 mm,1.0,15.9,18.9,AFTERMARKET
269.755,CEI,MISSING TECDOC ID,Spessore Sp.4.70 mm,1.0,15.9,18.9,AFTERMARKET
269.963,CEI,MISSING TECDOC ID,RASAMENTO MM 7.50,1.0,15.9,18.9,AFTERMARKET
280.114,CEI,MISSING TECDOC ID,CILINDRO RUOTE,1.0,13.9,16.9,AFTERMARKET
280.129,CEI,MISSING TECDOC ID,"POMPA FRIZIONE D19,05",2.0,23.9,26.9,AFTERMARKET
280.132,CEI,MISSING TECDOC ID,CILINDRO FRENI,2.0,14.9,17.9,AFTERMARKET
280.134,CEI,MISSING TECDOC ID,POMPA FRIZIONE,1.0,28.9,31.9,AFTERMARKET
280.311,CEI,MISSING TECDOC ID,CILINDRETTO FRENI,8.0,14.9,17.9,AFTERMARKET
280.312,CEI,MISSING TECDOC ID,"CILINDRO RUOTE D23,81",1.0,15.9,18.9,AFTERMARKET
280.321,CEI,MISSING TECDOC ID,POMPA FRIZIONE D25.40,1.0,31.9,34.9,AFTERMARKET
280.358,CEI,MISSING TECDOC ID,CILINDRO FRIZIONE D19.05,2.0,21.9,24.9,AFTERMARKET
280.360,CEI,MISSING TECDOC ID,Pompa freni D.28.57,1.0,37.9,40.9,AFTERMARKET
280.361,CEI,MISSING TECDOC ID,"POMPA FRENI D27,00",1.0,36.9,39.9,AFTERMARKET
280.364,CEI,MISSING TECDOC ID,"CILINDRO FRIZIONE D38,10",1.0,33.9,36.9,AFTERMARKET
280.437,CEI,MISSING TECDOC ID,POMPA FRENI,2.0,37.9,40.9,AFTERMARKET
280.472,CEI,MISSING TECDOC ID,"POMPA FRENI D25,40",1.0,45.9,48.9,AFTERMARKET
280.477,CEI,MISSING TECDOC ID,"POMPA FRENI D25,40",5.0,35.9,38.9,AFTERMARKET
280.478,CEI,MISSING TECDOC ID,"POMPA FRENI D25,40",2.0,40.9,43.9,AFTERMARKET
280.535,CEI,MISSING TECDOC ID,Sensore,1.0,29.9,32.9,AFTERMARKET
280.631,CEI,MISSING TECDOC ID,VALVOLA,1.0,73.9,76.9,AFTERMARKET
280.636,CEI,MISSING TECDOC ID,VALVOLA SOLENOIDE,1.0,177.9,180.9,AFTERMARKET
280.641,CEI,MISSING TECDOC ID,Valvola,2.0,71.9,74.9,AFTERMARKET
280.648,CEI,MISSING TECDOC ID,VALVOLA,1.0,78.9,81.9,AFTERMARKET
280.779,CEI,MISSING TECDOC ID,VALVOLA REL,1.0,63.9,66.9,AFTERMARKET
280.857,CEI,MISSING TECDOC ID,Comando bloccaggio differenziale,1.0,361.9,364.9,AFTERMARKET
280.892,CEI,MISSING TECDOC ID,Valvola,1.0,272.9,275.9,AFTERMARKET
280.944,CEI,MISSING TECDOC ID,Sensore,1.0,23.9,26.9,AFTERMARKET
280.964,CEI,MISSING TECDOC ID,Valve,1.0,134.9,137.9,AFTERMARKET
280.995,CEI,MISSING TECDOC ID,Sensor,1.0,14.9,17.9,AFTERMARKET
280.997,CEI,MISSING TECDOC ID,Sensor,1.0,14.9,17.9,AFTERMARKET
284.028,CEI,MISSING TECDOC ID,SUPPORTO TRASMISSIONE D55,1.0,22.9,25.9,AFTERMARKET
284.053,CEI,MISSING TECDOC ID,SUPPORTO TRASMISSIONE D.40,10.0,23.9,26.9,AFTERMARKET
284.064,CEI,MISSING TECDOC ID,Supporto trasmissione D.55,1.0,43.9,46.9,AFTERMARKET
284.132,CEI,MISSING TECDOC ID,Supporto trasmissione,1.0,27.9,30.9,AFTERMARKET
294.237,CEI,MISSING TECDOC ID,Coppia conica  7x34,1.0,303.9,306.9,AFTERMARKET
298.001,CEI,MISSING TECDOC ID,Kit sincro 3a/2a Vel.,1.0,519.9,522.9,AFTERMARKET
298.003,CEI,MISSING TECDOC ID,Kit ralle satelliti-planetari,1.0,31.9,34.9,AFTERMARKET
298.011,CEI,MISSING TECDOC ID,KIT RALLE DIFFERENZIALE,1.0,23.9,26.9,AFTERMARKET
298.026,CEI,MISSING TECDOC ID,Kit anelli paraoli,1.0,49.9,52.9,AFTERMARKET
298.042,CEI,MISSING TECDOC ID,KIT PARAOLI,1.0,72.9,75.9,AFTERMARKET
298.048,CEI,MISSING TECDOC ID,Kit Perni/Molle,4.0,25.9,28.9,AFTERMARKET
298.393,CEI,MISSING TECDOC ID,SEMIANELLO MM4.90,1.0,25.9,28.9,AFTERMARKET
298.395,CEI,MISSING TECDOC ID,Kit spessori S=4.70mm,1.0,26.9,29.9,AFTERMARKET
298.437,CEI,MISSING TECDOC ID,KIT SINCRONIZZATORE,1.0,276.9,279.9,AFTERMARKET
298.440,CEI,MISSING TECDOC ID,KIT SINCRONIZZATORE,1.0,462.9,465.9,AFTERMARKET
298.555,CEI,MISSING TECDOC ID,Kit rasamenti,1.0,33.9,36.9,AFTERMARKET
298.583,CEI,MISSING TECDOC ID,Kit sincronizzatore,1.0,129.9,132.9,AFTERMARKET
298.610,CEI,MISSING TECDOC ID,KIT SENSORI,1.0,475.9,478.9,AFTERMARKET
298.731,CEI,MISSING TECDOC ID,Kit anelli di tenuta,1.0,71.9,74.9,AFTERMARKET
298.859,CEI,MISSING TECDOC ID,KIT ACCESSORIO,2.0,25.9,28.9,AFTERMARKET
298.879,CEI,MISSING TECDOC ID,Kit spessori S=4.20mm,1.0,32.9,35.9,AFTERMARKET
298.890,CEI,MISSING TECDOC ID,Kit Dischi,1.0,34.9,37.9,AFTERMARKET
298.922,CEI,MISSING TECDOC ID,KIT PARAOLIO,1.0,53.9,56.9,AFTERMARKET
298.923,CEI,MISSING TECDOC ID,KIT O-RING,1.0,49.9,52.9,AFTERMARKET
469.204,CEI,MISSING TECDOC ID,rondella,1.0,21.9,24.9,AFTERMARKET
530.221,CEI,MISSING TECDOC ID,CUSCINETTO 60X95X23,2.0,24.9,27.9,AFTERMARKET
530.368,CEI,MISSING TECDOC ID,CUSCINETTO A RULLI,2.0,28.9,31.9,AFTERMARKET
530.381,CEI,MISSING TECDOC ID,Cuscinetto a rulli,1.0,37.9,40.9,AFTERMARKET
530.533,CEI,MISSING TECDOC ID,Cuscinetto 60x130x31,1.0,46.9,49.9,AFTERMARKET
530.559,CEI,MISSING TECDOC ID,"Cuscinetto 55x96,3x29,8",1.0,29.9,32.9,AFTERMARKET
530.566,CEI,MISSING TECDOC ID,Cuscinetto 70x140x26,1.0,49.9,52.9,AFTERMARKET
530.587,CEI,MISSING TECDOC ID,Cuscinetto 45x110x12,1.0,65.9,68.9,AFTERMARKET
530.812,CEI,MISSING TECDOC ID,Cuscinetto,1.0,23.9,26.9,AFTERMARKET
530.814,CEI,MISSING TECDOC ID,SUPPORTO CUSCINETTO,1.0,27.9,30.9,AFTERMARKET
534.029,CEI,MISSING TECDOC ID,Cuscinetto,1.0,32.9,35.9,AFTERMARKET
537.150,CEI,MISSING TECDOC ID,"CUSCINETTO 42X81X40,30 = 4395",1.0,28.9,31.9,AFTERMARKET
580.007,CEI,MISSING TECDOC ID,CILINDRO FRIZIONE,2.0,38.9,41.9,AFTERMARKET
580.012,CEI,MISSING TECDOC ID,Pompa frizione D.31.75,1.0,39.9,42.9,AFTERMARKET
580.013,CEI,MISSING TECDOC ID,POMPA FRIZIONE D25.40,4.0,42.9,45.9,AFTERMARKET
580.017,CEI,MISSING TECDOC ID,CILINDRO MAESTRO FRIZ,3.0,36.9,39.9,AFTERMARKET
580.018,CEI,MISSING TECDOC ID,"POMPA FRENI D33,33",1.0,40.9,43.9,AFTERMARKET
580.043,CEI,MISSING TECDOC ID,"POMPA FRIZIONE D31,75",1.0,30.9,33.9,AFTERMARKET
580.055,CEI,MISSING TECDOC ID,POMPA FRIZIONE D31.75,2.0,33.9,36.9,AFTERMARKET
580.057,CEI,MISSING TECDOC ID,CILINDRO RUOTE,1.0,38.9,41.9,AFTERMARKET
580.093,CEI,MISSING TECDOC ID,Pompa freni,4.0,48.9,51.9,AFTERMARKET
580.273,CEI,MISSING TECDOC ID,Cilindro ruote D.27.00,2.0,17.9,20.9,AFTERMARKET
581.023,CEI,MISSING TECDOC ID,POMPA ALZACABINA ORIGINALE,1.0,175.9,178.9,AFTERMARKET
583.003,CEI,MISSING TECDOC ID,IND DI USURA,1.0,17.9,20.9,AFTERMARKET
583.006,CEI,MISSING TECDOC ID,Segnalatore usura freni L=250mm,2.0,11.9,14.9,AFTERMARKET
583.010,CEI,MISSING TECDOC ID,SEGNALATORE USURA FRENI,2.0,12.9,15.9,AFTERMARKET
583.042,CEI,MISSING TECDOC ID,SEGNALATORE USURA FRENI L=300M,2.0,33.9,36.9,AFTERMARKET
583.044,CEI,MISSING TECDOC ID,SEGNALATORE USURA FRENI,2.0,15.9,18.9,AFTERMARKET
583.053,CEI,MISSING TECDOC ID,SEGNALATORE USURA FRENI L=350M,2.0,35.9,38.9,AFTERMARKET
583.059,CEI,MISSING TECDOC ID,SEGNALATORE USURA FRENI L=130M,1.0,14.9,17.9,AFTERMARKET
583.060,CEI,MISSING TECDOC ID,SEGNALATORE USURA FRENI,2.0,13.9,16.9,AFTERMARKET
583.068,CEI,MISSING TECDOC ID,SENSORE USURA,1.0,13.9,16.9,AFTERMARKET
584.010,CEI,MISSING TECDOC ID,Kit pastiglie freno,3.0,18.9,21.9,AFTERMARKET
584.011,CEI,MISSING TECDOC ID,KIT PAST FRENO,1.0,23.9,26.9,AFTERMARKET
584.014,CEI,MISSING TECDOC ID,Kit pastiglie freno,4.0,21.9,24.9,AFTERMARKET
584.015,CEI,MISSING TECDOC ID,KIT PASTIGLIE FRENO,2.0,20.9,23.9,AFTERMARKET
584.016,CEI,MISSING TECDOC ID,Kit pastiglie freno,4.0,30.9,33.9,AFTERMARKET
584.017,CEI,MISSING TECDOC ID,Kit pastiglie freno,2.0,28.9,31.9,AFTERMARKET
584.019,CEI,MISSING TECDOC ID,KIT PAST,1.0,65.9,68.9,AFTERMARKET
584.027,CEI,MISSING TECDOC ID,PAST FRENO,1.0,30.9,33.9,AFTERMARKET
584.028,CEI,MISSING TECDOC ID,PAST FRENO,3.0,40.9,43.9,AFTERMARKET
584.029,CEI,MISSING TECDOC ID,PASTIGLIE FRENO,5.0,28.9,31.9,AFTERMARKET
584.035,CEI,MISSING TECDOC ID,KIT PAST FRENO,3.0,53.9,56.9,AFTERMARKET
584.038,CEI,MISSING TECDOC ID,PAST FRENO,1.0,59.9,62.9,AFTERMARKET
584.052,CEI,MISSING TECDOC ID,Kit pastiglie freno,2.0,40.9,43.9,AFTERMARKET
584.056,CEI,MISSING TECDOC ID,S.PAST FRENO,2.0,29.9,32.9,AFTERMARKET
584.104,CEI,MISSING TECDOC ID,PASTIGLIE,1.0,32.9,35.9,AFTERMARKET
584.106,CEI,MISSING TECDOC ID,KIT PASTIGLIE FRENO,2.0,35.9,38.9,AFTERMARKET
2060001,COJALI,495,ALZACRISTALLI,2.0,43.9,46.9,AFTERMARKET
2060015,COJALI,495,ALZACRISTALLI,1.0,45.9,48.9,AFTERMARKET
2060023,COJALI,495,ALZACRISTALLI,1.0,51.9,54.9,AFTERMARKET
2203103,COJALI,495,"MEMBRANE, SERPENTINE, TESTINE",10.0,11.9,14.9,AFTERMARKET
2209110,COJALI,495,CABLAGGIO ELETTRICO,1.0,49.9,52.9,AFTERMARKET
2210110,COJALI,495,ESSICCATORE ARIA,2.0,69.9,72.9,AFTERMARKET
2210175,COJALI,495,ESSICCATORE,1.0,78.9,81.9,AFTERMARKET
2210178,COJALI,495,ESSICCATORE MERCEDES,2.0,87.9,90.9,AFTERMARKET
2210184,COJALI,495,ESSICCATORE D?ARIA,1.0,73.9,76.9,AFTERMARKET
2212222,COJALI,495,VALVOLA FRENO,1.0,144.9,147.9,AFTERMARKET
2213201,COJALI,495,VALVOLA PULSANTE TASTO AD.,1.0,23.9,26.9,AFTERMARKET
2214403,COJALI,495,ELEMENTI FRENO,2.0,53.9,56.9,AFTERMARKET
2215203,COJALI,495,VALVOLA PULSANTE TASTO AD.,2.0,20.9,23.9,AFTERMARKET
2215205,COJALI,495,ELEMENTI FRENO,1.0,48.9,51.9,AFTERMARKET
2218203,COJALI,495,VALVOLA ELETTROM,1.0,127.9,130.9,AFTERMARKET
2220321,COJALI,495,ELEMENTI FRENO,1.0,82.9,85.9,AFTERMARKET
2220447,COJALI,495,VALVOLA REG. SFORZO DI FRENATA AD.,2.0,114.9,117.9,AFTERMARKET
2220703,COJALI,495,ELEMENTI FRENO,1.0,119.9,122.9,AFTERMARKET
2220800,COJALI,495,CORRETTORE FRENATA,1.0,157.9,160.9,AFTERMARKET
2221200,COJALI,495,ELEMENTI FRENO,1.0,17.9,20.9,AFTERMARKET
2222206,COJALI,495,VALVOLA QUADRUPLA AD.,1.0,34.9,37.9,AFTERMARKET
2222224,COJALI,495,VALVOLA,1.0,32.9,35.9,AFTERMARKET
2222229,COJALI,495,VALVOLA PROTEZIONE A PIU CIRCU,2.0,42.9,45.9,AFTERMARKET
2222304,COJALI,495,REGOLATORE QUADRUPLO AD.,1.0,99.9,102.9,AFTERMARKET
2222423,COJALI,495,ELEMENTI FRENO,3.0,37.9,40.9,AFTERMARKET
2222430,COJALI,495,VALVOLA DI PROTEZIONE 4 CIRCUI,1.0,36.9,39.9,AFTERMARKET
2223132,COJALI,495,ELEMENTI FRENO NUOVI,1.0,36.9,39.9,AFTERMARKET
2223212,COJALI,495,ELEMENTI FRENO,1.0,35.9,38.9,AFTERMARKET
2223237,COJALI,495,ELEMENTI FRENO,1.0,35.9,38.9,AFTERMARKET
2224426,COJALI,495,ELEMENTI FRENO,2.0,52.9,55.9,AFTERMARKET
2227200,COJALI,495,ELEMENTI FRENO,1.0,23.9,26.9,AFTERMARKET
2228209,COJALI,495,ELEMENTI FRENO,2.0,52.9,55.9,AFTERMARKET
2228212,COJALI,495,REGOLATORE DI PRESSIONE AD,1.0,56.9,59.9,AFTERMARKET
2230133,COJALI,495,VALVOLA CONTROLLO RIMORCHIO AD.,2.0,85.9,88.9,AFTERMARKET
2250205,COJALI,495,SERVOFRIZIONE,1.0,105.9,108.9,AFTERMARKET
2250234,COJALI,495,SERVOFRIZIONE,1.0,142.9,145.9,AFTERMARKET
2250248,COJALI,495,SERVOFRIZIONE NUOVI,2.0,129.9,132.9,AFTERMARKET
2250250,COJALI,495,SERVOFRIZIONE,1.0,154.9,157.9,AFTERMARKET
2250279,COJALI,495,SERVOFRIZIONE NUOVI,1.0,114.9,117.9,AFTERMARKET
2250301,COJALI,495,SERVOFRIZIONE NUOVI,1.0,128.9,131.9,AFTERMARKET
2260067,COJALI,495,CABLAGGIO ELETTRICO,2.0,19.9,22.9,AFTERMARKET
2260100,COJALI,495,CABLAGGIO ELETTRICO,2.0,17.9,20.9,AFTERMARKET
2260101,COJALI,495,CABLAGGIO ELETTRICO,1.0,22.9,25.9,AFTERMARKET
2260102,COJALI,495,CABLAGGIO ELETTRICO,1.0,16.9,19.9,AFTERMARKET
2260103,COJALI,495,CABLAGGIO ELETTRICO,1.0,16.9,19.9,AFTERMARKET
2260116,COJALI,495,CABLAGGIO ELETTRICO,1.0,16.9,19.9,AFTERMARKET
2260155,COJALI,495,CABLAGGIO ELETTRICO,1.0,48.9,51.9,AFTERMARKET
2260244,COJALI,495,CABLAGGIO ELETTRICO,1.0,36.9,39.9,AFTERMARKET
2260247,COJALI,495,VALVOLA ACQUA SCANIA,1.0,180.9,183.9,AFTERMARKET
2260249,COJALI,495,CABLAGGIO ELETTRICO,1.0,47.9,50.9,AFTERMARKET
2260269,COJALI,495,CABLAGGIO ELETTRICO,1.0,51.9,54.9,AFTERMARKET
2260282,COJALI,495,CABLAGGIO ELETTRICO,1.0,41.9,44.9,AFTERMARKET
2260283,COJALI,495,CABLAGGIO ELETTRICO,1.0,26.9,29.9,AFTERMARKET
2260345,COJALI,495,CABLAGGIO ELETTRICO,2.0,18.9,21.9,AFTERMARKET
2260378,COJALI,495,SENSORE DI LIVELLO DELL'OLIO,1.0,31.9,34.9,AFTERMARKET
2260465,COJALI,495,CABLAGGIO ELETTRICO,1.0,37.9,40.9,AFTERMARKET
2260471,COJALI,495,SENSORA ACQUA,1.0,21.9,24.9,AFTERMARKET
2260486,COJALI,495,SENSORE DI LIVELLO DEL REFRIGE,2.0,23.9,26.9,AFTERMARKET
2260585,COJALI,495,CABLAGGIO ELETTRICO,1.0,22.9,25.9,AFTERMARKET
2260729,COJALI,495,CABLAGGIO ELETTRICO,2.0,29.9,32.9,AFTERMARKET
2260876,COJALI,495,CABLAGGIO ELETTRICO,1.0,22.9,25.9,AFTERMARKET
2261123,COJALI,495,CABLAGGIO ELETTRICO,1.0,17.9,20.9,AFTERMARKET
2309101,COJALI,495,CABLAGGIO ELETTRICO,1.0,40.9,43.9,AFTERMARKET
2309126,COJALI,495,ELETTROVALVOLA ECAS,1.0,524.9,527.9,AFTERMARKET
2310627,COJALI,495,ELEMENTI FRENO NUOVI,1.0,108.9,111.9,AFTERMARKET
2310632,COJALI,495,ESSICCATORE ARIA,1.0,110.9,113.9,AFTERMARKET
2312108,COJALI,495,VALVOLA DEL FRENO A PEDALE,2.0,57.9,60.9,AFTERMARKET
2314207,COJALI,495,VALVOLA LIVELLATRICE AD.,1.0,45.9,48.9,AFTERMARKET
2314322,COJALI,495,VALVOLA A MOLLA,1.0,45.9,48.9,AFTERMARKET
2319200,COJALI,495,VALVOLA DI PROTEZIONE,2.0,37.9,40.9,AFTERMARKET
2319301,COJALI,495,ELEMENTI FRENO,2.0,37.9,40.9,AFTERMARKET
2322417,COJALI,495,VALVOLA DI PROTEZIONE 4 CIRCUITI,2.0,34.9,37.9,AFTERMARKET
2322612,COJALI,495,VALVOLA DI PROTEZIONE,1.0,43.9,46.9,AFTERMARKET
2323402,COJALI,495,ELEMENTI FRENO NUOVI,1.0,31.9,34.9,AFTERMARKET
2324201,COJALI,495,MANETTINO,1.0,88.9,91.9,AFTERMARKET
2324501,COJALI,495,ELEMENTI FRENO,1.0,72.9,75.9,AFTERMARKET
2330601,COJALI,495,VALVOLA DI CONTROLLO RIMORCHIO,1.0,80.9,83.9,AFTERMARKET
2350502,COJALI,495,SERVOFRIZIONE,1.0,115.9,118.9,AFTERMARKET
2409003,COJALI,495,ELETTROVALVOLA,1.0,215.9,218.9,AFTERMARKET
2550304,COJALI,495,SERVOFRIZIONE,1.0,168.9,171.9,AFTERMARKET
2550803,COJALI,495,SERVOFRIZIONE,2.0,107.9,110.9,AFTERMARKET
2550900,COJALI,495,SERVOFRIZIONE,1.0,122.9,125.9,AFTERMARKET
2628302,COJALI,495,ELEMENTI FRENO NUOVI,1.0,35.9,38.9,AFTERMARKET
2818003,COJALI,495,ELETTROVALVOLA DELLA SCATOLA CAMBIO,3.0,104.9,107.9,AFTERMARKET
2880147,COJALI,495,INTERRUTTORE,1.0,48.9,51.9,AFTERMARKET
2880152,COJALI,495,CABLAGGIO ELETTRICO,1.0,29.9,32.9,AFTERMARKET
2991092,COJALI,495,VALVOLA LIVELLATRICE,1.0,69.9,72.9,AFTERMARKET
4230212,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4230213,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4230572,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4230758,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4230759,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231095,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231103,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231104,COJALI,495,LEVA FRENO,1.0,62.9,65.9,AFTERMARKET
4231151,COJALI,495,LEVA FRENO,2.0,85.9,88.9,AFTERMARKET
4231152,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231163,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231237,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231239,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231257,COJALI,495,LEVA,1.0,85.9,88.9,AFTERMARKET
4231303,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4231304,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4232108,COJALI,495,LEVA AUTOREGISTRANTE AD.,1.0,85.9,88.9,AFTERMARKET
4232111,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4232113,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4232119,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
4232150,COJALI,495,LEVA FRENO,1.0,85.9,88.9,AFTERMARKET
6001114,COJALI,495,MEMBRANA FRENO A DISCO 20,5.0,13.9,16.9,AFTERMARKET
